person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_exp_ratio,credit_score_per_year,high_risk_flag,age_bin,edu_income_interaction,true_label,prediction,interpretability
24.0,1,36591.0,2,2000.0,7.66,0.05,3.0,684,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.08,171.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,1,67860.0,4,8039.0,11.59,0.12,4.0,678,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.14814814814814814,135.6,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT > 0.500 → person_income > 0.020 → person_income > 0.024
22.0,0,42320.0,0,3000.0,11.83,0.07,2.0,638,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,212.66666666666666,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
31.0,1,43999.0,8,2800.0,16.0,0.06,9.0,672,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25,67.2,0,1,43999.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income <= 0.026 → loan_intent_EDUCATION <= 0.500 → loan_intent_VENTURE > 0.500 → credit_score > 0.683 → loan_amnt <= 0.270
27.0,0,72742.0,4,10000.0,10.62,0.14,6.0,640,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,91.42857142857143,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE > 0.500 → credit_score_per_year <= 0.589
24.0,0,42823.0,0,12000.0,6.54,0.28,2.0,637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,212.33333333333334,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
22.0,0,76278.0,0,10000.0,5.99,0.13,3.0,604,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,151.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
46.0,0,33713.0,24,5050.0,11.01,0.15,11.0,685,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5106382978723404,57.083333333333336,0,2,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
58.0,0,103342.0,35,8000.0,11.49,0.08,28.0,625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5932203389830508,21.551724137931036,0,3,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
25.0,0,45427.0,0,7000.0,8.84,0.15,6.0,658,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,94.0,0,0,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
61.0,0,94360.0,39,8525.0,14.54,0.09,27.0,673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6290322580645161,24.035714285714285,0,3,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION <= 0.500 → person_income <= 0.046 → credit_score > 0.527 → person_income > 0.017
22.0,0,89923.0,0,2500.0,6.62,0.03,3.0,584,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,146.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
43.0,0,51505.0,21,7775.0,5.99,0.15,16.0,657,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4772727272727273,38.64705882352941,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,1,80876.0,2,12000.0,12.53,0.15,3.0,644,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.07407407407407407,161.0,1,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
26.0,1,108881.0,2,3000.0,11.01,0.03,4.0,666,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.07407407407407407,133.2,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,66870.0,5,3200.0,8.49,0.05,3.0,509,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.18518518518518517,127.25,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
32.0,0,23874.0,8,5000.0,9.99,0.21,6.0,632,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.24242424242424243,90.28571428571429,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income <= 0.007 → loan_percent_income > 0.189 → person_income <= 0.007
21.0,1,76981.0,0,15000.0,11.49,0.19,4.0,689,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,137.8,1,0,76981.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,54837.0,7,10000.0,6.17,0.18,9.0,657,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.25,65.7,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,38247.0,2,6000.0,9.18,0.16,6.0,633,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08,90.42857142857143,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
35.0,1,24397.0,13,7500.0,10.5,0.31,7.0,682,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3611111111111111,85.25,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT <= 0.500 → person_income <= 0.007
32.0,1,71508.0,7,17400.0,15.05,0.24,6.0,630,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21212121212121213,90.0,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income <= 0.026 → loan_intent_EDUCATION <= 0.500 → loan_intent_VENTURE <= 0.500 → loan_intent_PERSONAL <= 0.500 → age_bin <= 0.875
27.0,1,89468.0,5,12000.0,14.08,0.13,7.0,609,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.17857142857142858,76.125,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,147478.0,0,15000.0,11.54,0.1,4.0,626,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,125.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,109326.0,1,5000.0,8.31,0.05,4.0,607,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.041666666666666664,121.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,1,29760.0,1,5000.0,6.62,0.17,4.0,571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.041666666666666664,114.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,66110.0,0,15550.0,11.71,0.24,4.0,691,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,138.2,1,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
34.0,1,90685.0,9,10000.0,11.11,0.11,10.0,660,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2571428571428571,60.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,1,44323.0,0,6000.0,10.0,0.14,3.0,682,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,170.5,0,0,44323.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
30.0,0,47911.0,11,1500.0,7.51,0.03,9.0,686,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3548387096774194,68.6,0,1,47911.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
23.0,0,46204.0,0,3860.0,14.02,0.08,4.0,480,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,96.0,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income <= 0.017 → credit_score <= 0.730 → loan_amnt <= 0.223 → loan_int_rate <= 0.613 → credit_score_per_year <= 0.610
28.0,0,96888.0,3,14000.0,14.91,0.14,5.0,551,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10344827586206896,91.83333333333333,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
34.0,1,145393.0,16,20000.0,10.37,0.14,10.0,702,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.45714285714285713,63.81818181818182,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
31.0,1,61271.0,10,12000.0,7.88,0.2,6.0,580,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.3125,82.85714285714286,0,1,61271.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,76575.0,0,4000.0,11.12,0.05,2.0,622,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,207.33333333333334,0,0,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
24.0,0,37180.0,1,1500.0,14.22,0.04,4.0,526,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.04,105.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,1,79152.0,5,12000.0,12.31,0.15,8.0,673,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1724137931034483,74.77777777777777,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,1,51189.0,0,10000.0,13.98,0.2,2.0,648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,216.0,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
27.0,1,19647.0,5,6400.0,7.74,0.33,9.0,685,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.17857142857142858,68.5,0,1,19647.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT <= 0.500 → person_income <= 0.007
30.0,0,114864.0,4,6000.0,11.69,0.05,7.0,605,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.12903225806451613,75.625,0,1,114864.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,96941.0,3,5000.0,6.12,0.05,3.0,643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.12,160.75,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
23.0,0,43250.0,0,5400.0,12.84,0.12,4.0,535,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,107.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,74201.0,0,2500.0,7.49,0.03,3.0,643,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,160.75,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,93396.0,2,14000.0,8.94,0.15,3.0,580,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.08,145.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,83789.0,1,4800.0,15.21,0.06,4.0,612,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.04,122.4,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income > 0.026 → loan_intent_DEBTCONSOLIDATION > 0.500 → cb_person_cred_hist_length <= 0.911 → person_income <= 0.047 → credit_score_per_year <= 0.853
24.0,1,82711.0,0,8000.0,7.49,0.1,4.0,657,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,131.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,0,56132.0,4,5000.0,11.01,0.09,9.0,603,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12903225806451613,60.3,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,1,74504.0,3,7600.0,11.01,0.1,6.0,649,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0967741935483871,92.71428571428571,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,79037.0,3,9600.0,11.98,0.12,3.0,689,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.12,172.25,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,1,44315.0,5,8000.0,12.34,0.18,7.0,618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,77.25,1,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
28.0,0,90070.0,9,10000.0,11.71,0.11,8.0,544,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.3103448275862069,60.44444444444444,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,67192.0,5,4000.0,11.01,0.06,10.0,638,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.17857142857142858,58.0,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN > 0.500 → person_income > 0.007
24.0,1,121087.0,0,11000.0,5.42,0.09,4.0,547,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,109.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,154495.0,1,3000.0,14.72,0.02,4.0,595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.041666666666666664,119.0,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION <= 0.500 → person_income > 0.046 → loan_intent_MEDICAL <= 0.500 → credit_score_per_year > 0.314
28.0,0,29920.0,4,5000.0,9.32,0.17,10.0,566,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.13793103448275862,51.45454545454545,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,63757.0,7,7600.0,14.17,0.12,8.0,676,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.25,75.11111111111111,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION <= 0.500 → person_income <= 0.046 → credit_score > 0.527 → person_income > 0.017
35.0,1,72873.0,13,4000.0,13.98,0.05,7.0,700,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3611111111111111,87.5,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate > 0.509 → person_income <= 0.028
31.0,0,80169.0,9,6000.0,11.01,0.07,5.0,601,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.28125,100.16666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
24.0,1,105769.0,3,10000.0,6.17,0.09,4.0,686,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.12,137.2,0,0,105769.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,79222.0,7,24000.0,11.01,0.3,2.0,616,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25925925925925924,205.33333333333334,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
29.0,0,58320.0,4,5000.0,11.97,0.09,5.0,519,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.13333333333333333,86.5,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,50505.0,5,11889.0,12.01,0.24,3.0,637,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.19230769230769232,159.25,1,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,55243.0,4,4800.0,9.45,0.09,4.0,616,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15384615384615385,123.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,69983.0,4,5000.0,11.86,0.07,6.0,553,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.13333333333333333,79.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,1,43157.0,5,10000.0,12.87,0.23,8.0,575,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,63.888888888888886,1,1,43157.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,71559.0,0,3200.0,13.8,0.04,3.0,648,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,162.0,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income > 0.026
23.0,0,87279.0,0,15000.0,6.99,0.17,2.0,622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,207.33333333333334,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
35.0,0,126840.0,13,7250.0,11.01,0.06,5.0,601,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.3611111111111111,100.16666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,76049.0,6,4000.0,8.9,0.05,3.0,675,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.23076923076923078,168.75,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
21.0,1,20031.0,0,1500.0,11.01,0.07,3.0,666,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,166.5,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
33.0,1,52588.0,12,4000.0,12.73,0.08,7.0,707,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.35294117647058826,88.375,0,1,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
26.0,0,96785.0,4,15000.0,12.53,0.15,3.0,629,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.14814814814814814,157.25,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,72958.0,5,20000.0,11.01,0.27,4.0,658,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.19230769230769232,131.6,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
31.0,1,61313.0,8,4500.0,11.14,0.07,6.0,650,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25,92.85714285714286,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,66713.0,3,16400.0,13.98,0.25,9.0,632,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.10714285714285714,63.2,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,32847.0,4,5232.0,8.18,0.16,4.0,652,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.14285714285714285,130.4,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
34.0,1,79622.0,14,19000.0,11.8,0.24,7.0,673,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,84.125,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,59186.0,5,5000.0,8.34,0.08,5.0,592,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.17857142857142858,98.66666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,39643.0,4,6211.0,7.57,0.16,6.0,578,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.15384615384615385,82.57142857142857,0,0,39643.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT > 0.500 → person_home_ownership_RENT > 0.500 → person_income > 0.009 → emp_exp_ratio <= 0.410
24.0,1,94100.0,0,12800.0,11.01,0.14,4.0,527,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,105.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,0,132746.0,8,20000.0,14.11,0.15,5.0,717,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.25806451612903225,119.5,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,18765.0,0,2500.0,11.01,0.13,2.0,596,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,198.66666666666666,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income <= 0.007 → loan_percent_income > 0.189 → person_income <= 0.007
24.0,0,120723.0,1,10300.0,15.99,0.09,4.0,678,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04,135.6,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
41.0,1,42969.0,16,4650.0,7.88,0.11,17.0,676,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.38095238095238093,37.55555555555556,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,281775.0,0,20000.0,8.88,0.07,4.0,595,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,119.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,69013.0,5,15000.0,6.03,0.22,6.0,590,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.17857142857142858,84.28571428571429,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,1,76545.0,6,11188.0,12.87,0.15,7.0,624,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.20689655172413793,78.0,1,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION > 0.500 → credit_score <= 0.772 → loan_percent_income > 0.205
24.0,1,156984.0,3,6000.0,8.12,0.04,3.0,647,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.12,161.75,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
